time,flux,flux_err,centroid_col,centroid_row,cadenceno,quality
2905.846856685086,5671.548877494459,4.797427664366,992.2635478689842,26.785534260118528,136878,0
2905.8672887434004,5679.792198308411,4.796326646309205,992.2128146113852,26.816662989294834,136879,0
2905.8877210012506,5674.5501468234415,4.7945847402482,992.1732988071174,26.84263660457273,136880,0
2905.908153158627,5670.356796379615,4.7940878459344205,992.1382853237496,26.864362801224186,136881,0
2905.9285852155444,5653.601284430815,4.794518503909039,992.0916194112768,26.894700629383394,136882,0
2905.949017371997,5658.626133482494,4.794866582547797,992.050163609724,26.91916960157973,136883,0
2905.969449627977,5650.800054838337,4.793217659528535,992.0096899075821,26.9465999834382,136884,0
2905.9898817830326,5627.509179398718,4.79164121316977,991.961129395174,26.97775798868127,136885,0
2906.0103139376224,5628.735761901928,4.792402238639714,991.917232628855,27.00498743769836,136886,0
2906.030746092205,5641.223749945666,4.792788476515027,991.8723923589009,27.033017827176348,136887,0
2906.071610399056,5671.176031181509,4.796758097364188,992.2737311482388,26.754845407873777,136889,0
2906.0920425513104,5668.390719493919,4.797199648330511,992.2405358125762,26.778776749483917,136890,0
2906.112474703572,5693.192280441844,4.798789968560149,992.1987448522656,26.806437523223416,136891,0
2906.1329069553612,5691.151754799338,4.797109194328857,992.1581415785047,26.832790975736103,136892,0
2906.153339006225,5672.472480796486,4.7944550514226645,992.1192660956989,26.858983642577495,136893,0
2906.173771156624,5667.813344319865,4.796109713167256,992.0730845364063,26.885840906063063,136894,0
2906.194203406558,5664.023969747067,4.795531243101691,992.0347079890761,26.910393338158247,136895,0
2906.2146354560173,5655.947663635195,4.795204691888489,991.9950116993758,26.934482584386213,136896,0
2906.235067605019,5645.8083218693555,4.7946304885367805,991.9500555924524,26.963225761903978,136897,0
2906.255499853549,5637.077662030999,4.794602840710217,991.9110618691354,26.98950323614141,136898,0
2906.275931901153,5636.358468947346,4.7951927590235,991.8686308110978,27.0151625673579,136899,0
2906.316796295432,5661.93388789316,4.796017647832451,992.3429170027324,26.693545563859974,136901,0
2906.337228341632,5670.525814157049,4.795329189675461,992.3047376737455,26.720128195880385,136902,0
2906.35766048784,5672.29714939876,4.798092765188019,992.262769129509,26.74824791030054,136903,0
2906.3780927326443,5665.0873303505905,4.798196716130402,992.2216140202318,26.77586502537051,136904,0
2906.398524877455,5675.4477599982965,4.796213707089402,992.1827341027947,26.803582871347302,136905,0
2906.4189570218005,5666.824716167584,4.796525874153686,992.1457100805166,26.828918124842872,136906,0
2906.4393891652144,5667.0429846388315,4.79648113808273,992.1027475779026,26.855178755061775,136907,0
2906.459821308621,5651.712528376048,4.795542180790329,992.0582161111164,26.88288518526919,136908,0
2906.4802534511036,5598.348161080082,4.79200164066344,992.0134026384371,26.911640020732108,136909,0
2906.5006855931133,5617.292062156374,4.794739288147855,991.9725792190956,26.939093244508207,136910,0
2906.5211177346646,5600.8925171337205,4.790430965587499,991.9275989843886,26.967132921559628,136911,0
2906.56198201637,5680.727507841146,4.79748630666841,992.3341830953678,26.689451387758616,136913,0
2906.582414156517,5674.102475910182,4.795721953043496,992.2899799013554,26.72025407933977,136914,0
2906.60284629574,5679.04855784439,4.797898770408144,992.2510632519213,26.747333963443058,136915,0
2906.623278434956,5672.992096005464,4.79597569090574,992.2045416713025,26.775265195031093,136916,0
2906.6437104732468,5663.55319288601,4.796266597970613,992.1599677026236,26.803943891668144,136917,0
2906.6641427110735,5625.084023119051,4.793583936935831,992.1185446731804,26.83252779845901,136918,0
2906.684574848434,5636.03808735038,4.7949109358963815,992.0806549845568,26.85799315511928,136919,0
2906.7050068853205,5658.853676730962,4.797198256743404,992.0420160285514,26.88194791764203,136920,0
2906.7254391217502,5666.238927093027,4.796387688055041,991.9968905523499,26.908458566026503,136921,0
2906.7458712572407,5653.105917967266,4.797459072874744,991.9503676504754,26.939233808450588,136922,0
2906.7663032927376,5650.84083179546,4.79422132420571,991.9094691469322,26.968801842605846,136923,0
2906.807167661871,5652.656525278575,4.797988414462605,992.3887783499586,26.638056754128602,136925,0
2906.827599795499,5664.102463942754,4.799686366007276,992.349415329826,26.666788500152833,136926,0
2906.848031928668,5668.355771638336,4.7973656418966835,992.3141723427809,26.69202794325978,136927,0
2906.8684640613646,5679.500653242521,4.797546339740556,992.2769422529501,26.71444173410858,136928,0
2906.888896293138,5676.118354639954,4.7983418064146415,992.2408529249664,26.739493980696828,136929,0
2906.9093283249094,5676.03544004897,4.79858825108919,992.2031203761171,26.767806525653526,136930,0
2906.929760456216,5682.439090784687,4.796797661670423,992.1601866449422,26.794001474932323,136931,0
2906.950192686585,5674.563428321662,4.796044293273063,992.1189634330167,26.81989574561174,136932,0
2906.970624816495,5672.876839510943,4.797209787024396,992.0792672816959,26.846982833329278,136933,0
2906.9910568463965,5679.89756328849,4.797025299202768,992.0364483546267,26.873364005139972,136934,0
2907.0114890753757,5680.3350221685905,4.7956004484202674,991.9926718190228,26.901225610376684,136935,0
2907.052353231935,5688.174378637679,4.7990202937077635,992.3437261789743,26.66514377232339,136937,0
2907.072785459044,5690.947166166695,4.798894898039719,992.3022858354062,26.694016075466706,136938,0
2907.09321758616,5679.357573081619,4.7994352087890775,992.2612946103784,26.722533086715185,136939,0
2907.1136496123363,5681.740685935852,4.79849722703029,992.2167546892608,26.751579331037675,136940,0
2907.1340818385215,5681.682631542106,4.797019533844016,992.1764667085067,26.779685509761574,136941,0
2907.1545139637747,5669.951071102427,4.795847829381985,992.1333710795839,26.807718492675995,136942,0
2907.1749459885614,5667.702357884546,4.796680359510469,992.095557747448,26.831378713026837,136943,0
2907.1953782128767,5682.306500249401,4.798593617082436,992.0547006244653,26.85709472050665,136944,0
2907.215810336733,5683.933866563356,4.7968064095131755,992.013517691504,26.882786239714154,136945,0
2907.236242460116,5664.549821802494,4.797903938403564,991.9677053113785,26.911889929159326,136946,0
2907.256674582575,5662.09883697379,4.794688767246093,991.9203849896227,26.94346020846203,136947,0
2907.297538826555,5675.72407751228,4.797861004118788,992.5659358100713,26.481913179493194,136949,0
2907.317970948083,5674.922213179973,4.798463440368156,992.5423391813308,26.500587450305023,136950,0
2907.3384030686793,5667.584001537419,4.799635897178389,992.516214689547,26.52511583991269,136951,0
2907.358835088802,5676.421821680031,4.799396063640049,992.4906334958349,26.546412523123276,136952,0
2907.379267308468,5667.9624559701,4.797459072874744,992.4637808380509,26.56986475688463,136953,0
2907.3996994276677,5671.309623779144,4.797934946259188,992.4368910164112,26.591264869689283,136954,0
2907.4201315463943,5661.110041696406,4.798502394381171,992.4137918207549,26.610554310100916,136955,0
2907.440563664197,5655.6411488666345,4.7989105975183195,992.3838927468834,26.631569528329,136956,0
2907.4609957819994,5656.270102219529,4.798207846499358,992.35598255067,26.650706117063585,136957,0
2907.481427998864,5667.384855950206,4.7983261050750325,992.3397000273125,26.66586248222434,136958,0
2907.5018600157346,5671.347955964872,4.798616869650497,992.3087491346031,26.68451497881087,136959,0
2907.5222921316745,5637.5867620056915,4.796842991228202,992.2781997042213,26.70593942966505,136960,0
2907.542724347142,5636.131291816818,4.797865377072774,992.2473328809143,26.727705644206406,136961,0
2907.56315636215,5665.74606212289,4.798780429402781,992.2167051100535,26.747385349866377,136962,0
2907.583588476693,5657.1916938885915,4.795577578957086,992.1878411490726,26.769150870313567,136963,0
2907.6040206907637,5655.725314022636,4.796211718699033,992.1484655342481,26.793515899298498,136964,0
2907.624452703909,5655.642060060385,4.795629482538144,992.1205222840271,26.812440753882054,136965,0
2907.644884817055,5646.89877363302,4.795943676131832,992.086216602317,26.833765428683854,136966,0
2907.665317029263,5653.324622677233,4.797206805057831,992.0538074485255,26.853640224927815,136967,0
2907.685749041477,5653.562939690286,4.796151668921535,992.0285927187322,26.871635074296684,136968,0
2907.70618115276,5667.6339539915025,4.796459266962849,991.9996524094927,26.888247458836332,136969,0
2907.7266133635712,5658.405959450807,4.796990905753098,991.9723124950661,26.906812721813207,136970,0
2907.7470453739224,5668.996712447787,4.7982740319100925,991.9414536262897,26.925356252456695,136971,0
2907.787909693223,5680.786130813779,4.800570477917406,992.2659574472551,26.71282299088598,136973,0
2907.8083418017122,5674.335969061263,4.801033925917677,992.2333217010762,26.73473619912552,136974,0
2907.828773810201,5664.0847035601955,4.799017909034655,992.1992838961555,26.756452448503964,136975,0
2907.849206018218,5725.868617053798,4.800789791934529,992.1730287368961,26.76656540755251,136976,0
2907.8696381253103,5666.5340919367745,4.7963238626280065,992.1486983589527,26.792107011190144,136977,0
2907.890070131936,5674.523280969702,4.797883465158283,992.1227791549288,26.80752845078883,136978,0
2907.9105023380907,5654.745504034271,4.798647872899308,992.08819458094,26.831817537649407,136979,0
2907.930934443786,5662.897976083654,4.798390897613369,992.0513419094242,26.850112793970553,136980,0
2907.951366449015,5666.791055657543,4.7967877209206575,992.0163127269421,26.875403867854164,136981,0
2907.9717986537726,5677.241762155107,4.799060435527227,991.9804460826405,26.895124314336886,136982,0
2907.992230758071,5660.483022831248,4.7982835720741965,991.9458639954522,26.922277301988387,136983,0
2908.033094964798,5621.330143488945,4.795615760956396,992.415803234162,26.5994270401911,136985,0
2908.053527067699,5664.16682721257,4.800695432512064,992.3861522649628,26.620844836636635,136986,0
2908.0739590696685,5664.792015430869,4.800097448631374,992.3512643208513,26.648550701969352,136987,0
2908.094391271632,5672.919001293262,4.79933784209178,992.3224709821291,26.670652063116098,136988,0
2908.11482327267,5669.819738907981,4.798915366970001,992.2799661784358,26.698849068091622,136989,0
2908.135255373243,5677.398632127235,4.8012653351975585,992.2420878280328,26.721831582862244,136990,0
2908.155687573344,5677.229794277423,4.801254211916537,992.2131470648327,26.741141001284742,136991,0
2908.176119672986,5675.580560242476,4.798678875947814,992.1826768326187,26.764606225193027,136992,0
2908.196551771689,5670.224046464511,4.797682305908015,992.1422696917314,26.78730599404476,136993,0
2908.2169838703994,5665.1724957582755,4.797523877122708,992.1100588224355,26.810688722690212,136994,0
2908.237415968644,5672.421448923438,4.79943183079388,992.0729864222492,26.833092263412453,136995,0
2908.278280163264,5675.692158463901,4.8012252118126995,992.4647299000959,26.551683401452795,136997,0
2908.298712259646,5678.2262376479475,4.799501973382747,992.4359993197161,26.576489399819092,136998,0
2908.319144455556,5678.6615634208265,4.8013519370041635,992.4091003785989,26.599046924695358,136999,0
2908.339576451006,5672.221215187272,4.800166588117713,992.3805932277713,26.621838282580914,137000,0
2908.360008545991,5663.735195912218,4.801206143155817,992.3539323137229,26.63773179949623,137001,0
2908.380440740504,5679.57080881576,4.8003596965803235,992.3261613398364,26.659759093095,137002,0
2908.400872734557,5681.49728253943,4.799649805963733,992.2888874390577,26.68535647523643,137003,0
2908.4213048281454,5667.013346168375,4.839253953860663,992.3929469573297,26.722363046101087,137004,0
2908.4417370207957,5675.88978785215,4.801992860991332,992.2163588883211,26.732214351082753,137005,0
2908.462169013452,5672.293947911534,4.798583481312378,992.1766276596198,26.760204808556757,137006,0
2908.4826011051773,5659.449651579666,4.796464834166462,992.1407082553146,26.783793985563182,137007,0
2908.5234652876898,5680.047241259309,4.801594254860115,992.48067670799,26.5383332633744,137009,0
2908.5438973780183,5668.739232719398,4.799349367232488,992.4502474585258,26.56424600683622,137010,0
2908.5643295678747,5669.874638457404,4.799208082994209,992.421500593073,26.587221999936812,137011,0
2908.584761557271,5672.643683832714,4.800417508405377,992.3896386991127,26.60854645510805,137012,0
2908.6051936462027,5662.086534916578,4.800917124551975,992.3581115265625,26.634989501458442,137013,0
2908.625625834662,5660.253272319541,4.798708885118093,992.3260899245366,26.656810450269774,137014,0
2908.6460579226623,5676.561849776945,4.800945729230808,992.2952161329753,26.675746778547175,137015,0
2908.6664899097304,5668.826135070875,4.80048187539146,992.2594648034404,26.703334404233377,137016,0
2908.686922096793,5667.143200154508,4.8009910196237415,992.2242915532985,26.727109927239923,137017,0
2908.7073541829304,5657.0235190652675,4.798180616801051,992.1898272756484,26.749623990526747,137018,0
2908.7277861690673,5669.09182500646,4.797737168358174,992.1618548192642,26.769532369635353,137019,0
2908.748218354267,5654.229428780023,4.796697656788942,992.1248803319739,26.794562381148488,137020,0
2908.7686504390076,5659.258779650282,4.798946765741917,992.0870234827803,26.81848205300986,137021,0
2908.789082423282,5675.17226821084,4.799505748733812,992.0491280362112,26.841980443478594,137022,0
2908.8095146070846,5662.345280528501,4.796988520071143,992.0185521485681,26.86015320365196,137023,0
2908.829946690428,5664.356028242852,4.796677178394993,991.9862661434928,26.880904711958024,137024,0
2908.8503786733054,5676.245991256046,4.799865188294945,991.956103404352,26.899882096890234,137025,0
2908.870810855711,5666.743757962802,4.798963061226112,991.9245902769533,26.918959133088254,137026,0
2908.891242837657,5668.846002454625,4.79670282607845,991.887834103314,26.943555440093213,137027,8192
2908.9116749186724,5668.597201262434,4.796253275886314,991.8505337362232,26.973273338706846,137028,0
2908.932107099681,5645.661326041686,4.795150794879123,991.8132870204726,26.99720183417534,137029,0
2908.9525390797644,5658.800254651484,4.79475679132824,991.784237355854,27.01932300794194,137030,0
2908.9729711593827,5680.319940149388,4.794369717444497,991.7512591711035,27.044825543294813,137031,0
2909.0138354176815,5676.47558088465,4.801572407030436,992.4771849690599,26.534164009404396,137033,0
2909.034267495903,5669.071246713033,4.800388304580772,992.4474844965787,26.560894686385982,137034,0
2909.0546995736513,5669.2747085805095,4.8001274489330985,992.4186754018313,26.584777775476123,137035,0
2909.0751316509413,5687.377329007396,4.802353901663867,992.3844128379651,26.609237409142395,137036,0
2909.0955637277657,5661.060571089116,4.800254401776779,992.3657493852015,26.62553765799998,137037,0
2909.1159958036515,5676.105263629527,4.801870919230459,992.3414246172805,26.641773231330973,137038,0
2909.1364278795445,5673.463624052284,4.8010968941825265,992.3082026925276,26.66452776328869,137039,0
2909.1568600549726,5674.51370608768,4.800505118813223,992.2791371858751,26.685886005440548,137040,0
2909.1772920294607,5669.984832082029,4.802959944123365,992.246739077387,26.707339960501624,137041,0
2909.1977241039567,5666.070599871631,4.802228990222783,992.2137664706036,26.729740123426662,137042,0
2909.218156277522,5662.913266227649,4.798323123802215,992.1801549570068,26.753419404340324,137043,0
2909.2590203237123,5671.628170473006,4.800327313707429,992.2693923814057,26.6883640343046,137045,0
2909.279452495881,5663.541157971009,4.801781744875025,992.2492189662262,26.707651572069956,137046,0
2909.299884467575,5672.5373867788685,4.8026765910640385,992.2300615622363,26.720608137863575,137047,0
2909.3203165388113,5666.156709363406,4.8005742524281585,992.2017249921261,26.736316730919675,137048,0
2909.340748709583,5661.819550907206,4.79812198298445,992.1790573175987,26.754689010594905,137049,0
2909.3611806794142,5657.539453659892,4.797709538434517,992.1602453115629,26.76958448165333,137050,0
2909.3816127492537,5669.136145789481,4.7981953248324665,992.1329408708577,26.7860762214079,137051,0
2909.4020449186282,5651.383068419824,4.798979754103767,992.1105925616616,26.80078059968108,137052,0
2909.4224768870627,5656.116703540181,4.799677822108992,992.0875337279784,26.815911504246476,137053,0
2909.442908955505,5656.049726196359,4.799774188452186,992.0585833943057,26.83226649991168,137054,0
2909.463341123017,5668.407227340128,4.799254979489452,992.0351012528722,26.844852701178,137055,0
2909.5042051571,5648.884020072993,4.801132251395054,992.38744772181,26.60365388111791,137057,0
2909.524637323215,5642.036596270355,4.798556849971377,992.3672661170241,26.61840705678902,137058,0
2909.545069388856,5613.37494391751,4.796636618987753,992.346909952571,26.633717849294506,137059,0
2909.565501354504,5660.933589632966,4.800043606560042,992.3272057712736,26.648187272246574,137060,0
2909.5859335192217,5661.767206198945,4.800408767143173,992.3032025467458,26.66571136800957,137061,0
2909.606365483465,5660.088187777554,4.799856247338788,992.2824542211274,26.68031334385947,137062,0
2909.6267975467854,5655.062659334409,4.801040083733953,992.2614112173449,26.691517838804554,137063,0
2909.6472297101063,5641.820101464148,4.80117754002849,992.2405762945108,26.707110802409645,137064,0
2909.667661672953,5654.820960202402,4.801174560526261,992.2197763084132,26.720388173995964,137065,0
2909.6880937353417,5652.081689280341,4.799735046067769,992.1993656212462,26.734481166911234,137066,0
2909.7085258968,5657.8890415540955,4.79991187968429,992.1786027469209,26.74401776332413,137067,0
2909.7493899187757,5659.9535358422,4.802104075532526,992.4838769678859,26.519466630005333,137069,0
2909.769822078837,5662.273533385242,4.801375772089659,992.4604241010124,26.542496698686243,137070,0
2909.7902540388895,5659.423003812683,4.799149461730721,992.4350581086836,26.56262306091343,137071,0
2909.810686098019,5660.853695064097,4.80059153567633,992.4126693616806,26.58284559291501,137072,0
2909.831118256683,5659.179966185346,4.800922885230167,992.39238181378,26.602347065262915,137073,0
2909.8515503148737,5661.042428751352,4.800755028152555,992.3744470495587,26.61362774452168,137074,0
2909.8719822726052,5656.845987597793,4.800963408426256,992.3575379947503,26.624073130373127,137075,0
2909.8924144298653,5664.496147471463,4.8018355674569415,992.3382841607703,26.636898452319443,137076,0
2909.9128464866662,5658.588651314924,4.800837070274035,992.3145437839353,26.65243925158455,137077,0
2909.9332784430007,5662.08000716293,4.800319168287838,992.2866961238288,26.670868171295748,137078,0
2909.953710598871,5610.919563407089,4.798251175189765,992.2591705297367,26.692792680646985,137079,0
2909.974142653802,5674.786891258965,4.802243685855077,992.2298149417352,26.711896118216963,137080,0
2909.9945746087396,5672.188538178253,4.800978107932453,992.198198879429,26.730731025404047,137081,0
2910.0150067632057,5664.675071411553,4.800126058194779,992.1732984794577,26.750838693108157,137082,0
2910.035438816747,5629.253548234249,4.796271767724703,992.148120860151,26.76611421860859,137083,0
2910.055870970289,5641.427954976023,4.797445356525965,992.1219253203371,26.79027699273624,137084,0
2910.0763029228983,5651.494091011926,4.800992012829325,992.1020310411519,26.796927518353055,137085,0
2910.0967349750354,5649.139108215691,4.799764253867079,992.0734677089844,26.8158487662296,137086,0
2910.1171671271804,5671.291615903951,4.80002552661466,992.0514639002644,26.82965418018724,137087,0
2910.1375990783854,5662.756032122002,4.799564763046004,992.0257753159358,26.846358765311866,137088,0
2910.1580311291327,5675.004759719719,4.798766120631175,992.0012992754489,26.859220611751724,137089,0
2910.178463279415,5662.073083475169,4.799443157003693,991.9742452484215,26.877411492782088,137090,0
2910.1988952292304,5670.7419468887365,4.799308234275841,991.9474363714415,26.89396942056088,137091,0
2910.239759427459,5680.981418302388,4.801648675385471,992.2754619567338,26.680396768599238,137093,0
2910.26019137587,5676.596437685919,4.8047395036565765,992.2438908040486,26.70180062081674,137094,0
2910.2806234238233,5664.424524246727,4.803052869167034,992.2137472318889,26.723706162462335,137095,0
2910.301055570846,5674.113855552114,4.802357674772902,992.1846496868271,26.74076130313457,137096,0
2910.3214875178674,5676.355851314747,4.800242481464804,992.1618553830427,26.757082873753287,137097,0
2910.3419195644165,5658.605410336509,4.798567780763551,992.1358239251373,26.77178389275482,137098,0
2910.3623517100423,5676.184748867371,4.802180335443588,992.110249005478,26.789372753890465,137099,0
2910.3827836556593,5667.774174853397,4.8010239939393,992.0869017239306,26.807261718960927,137100,8192
2910.403215700353,5667.509316700743,4.800604845721591,992.063937273831,26.819856506458297,137101,0
2910.423647844582,5670.527497873485,4.80070774900508,992.0413177445638,26.83470871245662,137102,0
2910.444079788809,5670.144846759584,4.8017473854943225,992.0241918220814,26.845847620932393,137103,0
2910.4849439749305,5675.560567233317,4.801960886334023,992.3190144882757,26.646866652460282,137105,0
2910.505375917288,5676.0118653199,4.803077688586015,992.2872092194716,26.669876975454535,137106,0
2910.5258079591877,5686.379224263266,4.803468230076422,992.2586215407956,26.68647737644787,137107,0
2910.546240101088,5669.532334730513,4.803453935269074,992.2291462017816,26.705964293943406,137108,0
2910.566672042056,5679.259230389206,4.805140032042673,992.2083431738957,26.721981860763634,137109,0
2910.5871040820857,5662.918387415518,4.802474441102866,992.176622216768,26.745867408281978,137110,0
2910.6075362221236,5669.174873355412,4.800465187737201,992.1483780856013,26.764132223762665,137111,0
2910.627968161687,5682.154869224283,4.802259970151851,992.1175872947397,26.785473118915338,137112,0
2910.648400200793,5669.950259806472,4.800842831048287,992.0859886166467,26.803452138765266,137113,0
2910.6688323394337,5667.579893026295,4.801305259618984,992.0579042461407,26.821950770247376,137114,0
2910.6892643771353,5673.3277833231305,4.800885142730091,992.031501663112,26.839745885495553,137115,0
2910.7301284520872,5662.664436273038,4.8019404303856845,992.321017583046,26.644364550626005,137117,0
2910.750560488392,5657.088011932534,4.801485014717595,992.2938551363,26.66203619156327,137118,0
2910.770992424703,5669.168737154115,4.802224621242348,992.2710575199853,26.68006451554083,137119,0
2910.791424560084,5657.417153475694,4.802407320668292,992.2454526774222,26.695549963841042,137120,0
2910.8118565949917,5642.201717834049,4.802686718195844,992.2168912580528,26.714381800307436,137121,0
2910.832288529906,5661.573664402441,4.802198407276263,992.1952546986405,26.72866345443972,137122,0
2910.85272066389,5665.422972494562,4.801264739308158,992.1693422052699,26.74659174945898,137123,0
2910.8731526974007,5657.334037930249,4.8001785086181545,992.1496251263392,26.763191047541646,137124,0
2910.893584630452,5652.11112885956,4.798464235351175,992.123397547318,26.78056382411345,137125,0
2910.914016763505,5652.881230546732,4.800491411167849,992.096042525615,26.799576775630992,137126,0
2910.9344487956187,5659.549920530062,4.801393052452655,992.074915400073,26.81345662702549,137127,0
2910.9753128584634,5660.338749695901,4.802458356113776,992.4855169141616,26.51288187635489,137129,0
2910.99574488918,5666.058627588381,4.8030256669365174,992.4672574412876,26.52614577113634,137130,0
2911.0161769194383,5659.54091583774,4.8017038897407005,992.4444185595273,26.54764464033043,137131,0
2911.036608948765,5644.7244253134395,4.80035155121568,992.4234934352352,26.563106286921222,137132,0
2911.057040978085,5647.98725252499,4.801613321975689,992.4066239860343,26.572844305685674,137133,0
2911.077473006946,5657.696754231029,4.802119168736048,992.3833588673946,26.595277572420226,137134,0
2911.0979050353417,5660.8747847558,4.802565191204747,992.3606954150176,26.614267111416748,137135,0
2911.1183370632643,5667.946685137973,4.8034148228704225,992.3365826750393,26.632199519282818,137136,0
2911.138769090263,5664.750842867013,4.802172193167083,992.3113271277356,26.649899261845594,137137,0
2911.1592011172615,5663.69873179094,4.801550360483352,992.2878270396183,26.66801228891659,137138,0
2911.1796331433216,5668.554860111616,4.802035361137936,992.2668549932622,26.678683675632104,137139,0
2911.220497194525,5684.460727517966,4.804644626333103,992.4643285308132,26.531802519873853,137141,0
2911.2409292196535,5669.0524846208145,4.803585962080076,992.4558765758813,26.542420246320287,137142,0
2911.261361343859,5666.684861198431,4.801728716132355,992.4410416020962,26.55140795495132,137143,0
2911.2817932680628,5666.889691188115,4.802449618566257,992.4290389837207,26.56110899206752,137144,0
2911.302225291329,5657.001450074772,4.801647682315716,992.409794805159,26.57526212406274,137145,0
2911.322657414137,5658.329629783757,4.802766741643174,992.395235424749,26.587134802643572,137146,0
2911.3430893364784,5668.359969670715,4.80360323449219,992.379192198922,26.599140125473966,137147,0
2911.363521358813,5674.244857074681,4.80383729933289,992.371278329903,26.604317216646123,137148,0
2911.3839534802246,5663.792039157321,4.802986551050327,992.3465548565587,26.62382710804398,137149,0
2911.404385401169,5656.75628828371,4.803608396350423,992.3310029756068,26.63361896068512,137150,0
2911.424817421641,5665.443709913181,4.802878931079913,992.3255707086424,26.64150069435635,137151,0
2911.4452495416554,5664.163284358657,4.802778258555613,992.3110726495338,26.64719528053751,137152,0
2911.4656814612026,5667.769754295853,4.802765351669115,992.2956598550447,26.657633403924596,137153,0
2911.4861134802777,5673.126910246995,4.8029551786880464,992.2799169292999,26.66833461737275,137154,0
2911.506545598895,5674.2064592297465,4.8043695111998295,992.2591377886587,26.682353569911186,137155,0
2911.526977617046,5670.967895566815,4.805142810616551,992.2363067878459,26.698201796418164,137156,0
2911.5474095347236,5667.243669506085,4.804477693272325,992.2124761842643,26.716227491047157,137157,0
2911.567841651944,5667.6795308969495,4.804662688896813,992.1868106334435,26.73158627723339,137158,0
2911.588273668698,5675.6437285527245,4.802719085160188,992.1693718911488,26.74641596037928,137159,0
2911.608705584513,5665.041161251837,4.801477864367057,992.153225825195,26.757418619349327,137160,0
2911.6291377003363,5666.443867729644,4.800897657381419,992.1370003883468,26.769126615894542,137161,0
2911.6495697156934,5658.182682892343,4.801860393167802,992.1236244367391,26.77918558087593,137162,0
2911.670001630111,5664.419627872454,4.8019737953827875,992.102345662724,26.79102795350338,137163,0
2911.7108657584977,5683.696499287639,4.803128716908533,992.660649043411,26.367181099227956,137165,0
2911.7312976715184,5686.197576801064,4.804087233844805,992.6394214015558,26.379895534402987,137166,0
2911.751729784548,5676.182334337228,4.802053830710563,992.6212233244246,26.396123593163356,137167,0
2911.7721617966454,5693.413678858097,4.80496497864916,992.6071878607611,26.405207757696605,137168,0
2911.792593708735,5704.464236678841,4.805985041385124,992.5979841295683,26.412806775461537,137169,0
2911.8130258199017,5685.499147755533,4.804856807547967,992.5796759813227,26.425520779349295,137170,0
2911.833457831068,5681.079768716341,4.803671926459048,992.5634811880234,26.43910832318879,137171,0
2911.8538897412946,5676.150513194728,4.804186886394439,992.5518781358358,26.449162086069016,137172,0
2911.87432185153,5685.681859430345,4.804316511020223,992.5408646328907,26.45775480327058,137173,0
2911.8947538608336,5680.923172818125,4.804231153696647,992.5252120609896,26.47063749199098,137174,0
2911.915185869664,5685.544251641338,4.804878640443445,992.5118815190444,26.481164826787627,137175,0
2911.935617878502,5678.038687008764,4.805100933368455,992.4907748944421,26.499171751414693,137176,0
2911.956049886401,5685.945059987033,4.805850897639439,992.475020109807,26.51694707065662,137177,0
2911.9764817938412,5683.029433431093,4.805150947859377,992.4512460293248,26.53548832739287,137178,0
2911.996913900817,5689.276024837291,4.804954459364561,992.4311074592957,26.55130278534298,137179,0
2912.0173459077923,5652.162624221272,4.802288964006981,992.4099574956467,26.565380160928957,137180,0
2912.037777813828,5641.5248594417135,4.803015143404551,992.3935216879357,26.58170103479694,137181,0
2912.058209919407,5674.691129838784,4.804525332311533,992.3797323588922,26.594969678857247,137182,0
